
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.287722                       # Number of seconds simulated
system.cpu0.dcache.StoreCondFailReq_miss_latency::total         5500                       # number of StoreCondFailReq miss cycles
system.cpu0.dcache.demand_miss_latency::cpu0.data   4892629500                       # number of demand (read+write) miss cycles
system.cpu0.dcache.demand_miss_latency::total   4892629500                       # number of demand (read+write) miss cycles
system.cpu0.dcache.overall_miss_latency::cpu0.data   4892629500                       # number of overall miss cycles
system.cpu0.dcache.overall_miss_latency::total   4892629500                       # number of overall miss cycles
system.cpu0.dcache.ReadReq_accesses::cpu0.data     40648674                       # number of ReadReq accesses(hits+misses)
system.cpu0.dcache.ReadReq_accesses::total     40648674                       # number of ReadReq accesses(hits+misses)
system.cpu0.dcache.WriteReq_accesses::cpu0.data     27465730                       # number of WriteReq accesses(hits+misses)
system.cpu0.dcache.WriteReq_accesses::total     27465730                       # number of WriteReq accesses(hits+misses)
system.cpu0.dcache.LoadLockedReq_accesses::cpu0.data         1936                       # number of LoadLockedReq accesses(hits+misses)
system.cpu0.dcache.LoadLockedReq_accesses::total         1936                       # number of LoadLockedReq accesses(hits+misses)
system.cpu0.dcache.StoreCondReq_accesses::cpu0.data         1895                       # number of StoreCondReq accesses(hits+misses)
system.cpu0.dcache.StoreCondReq_accesses::total         1895                       # number of StoreCondReq accesses(hits+misses)
system.cpu0.dcache.demand_accesses::cpu0.data     68114404                       # number of demand (read+write) accesses
system.cpu0.dcache.demand_accesses::total     68114404                       # number of demand (read+write) accesses
system.cpu0.dcache.overall_accesses::cpu0.data     68114404                       # number of overall (read+write) accesses
system.cpu0.dcache.overall_accesses::total     68114404                       # number of overall (read+write) accesses
system.cpu0.dcache.ReadReq_miss_rate::cpu0.data     0.008833                       # miss rate for ReadReq accesses
system.cpu0.dcache.ReadReq_miss_rate::total     0.008833                       # miss rate for ReadReq accesses
system.cpu0.dcache.WriteReq_miss_rate::cpu0.data     0.000442                       # miss rate for WriteReq accesses
system.cpu0.dcache.WriteReq_miss_rate::total     0.000442                       # miss rate for WriteReq accesses
system.cpu0.dcache.LoadLockedReq_miss_rate::cpu0.data     0.126550                       # miss rate for LoadLockedReq accesses
system.cpu0.dcache.LoadLockedReq_miss_rate::total     0.126550                       # miss rate for LoadLockedReq accesses
system.cpu0.dcache.StoreCondReq_miss_rate::cpu0.data     0.172032                       # miss rate for StoreCondReq accesses
system.cpu0.dcache.StoreCondReq_miss_rate::total     0.172032                       # miss rate for StoreCondReq accesses
system.cpu0.dcache.demand_miss_rate::cpu0.data     0.005450                       # miss rate for demand accesses
system.cpu0.dcache.demand_miss_rate::total     0.005450                       # miss rate for demand accesses
system.cpu0.dcache.overall_miss_rate::cpu0.data     0.005450                       # miss rate for overall accesses
system.cpu0.dcache.overall_miss_rate::total     0.005450                       # miss rate for overall accesses
system.cpu0.dcache.ReadReq_avg_miss_latency::cpu0.data 13116.779041                       # average ReadReq miss latency
system.cpu0.dcache.ReadReq_avg_miss_latency::total 13116.779041                       # average ReadReq miss latency
system.cpu0.dcache.WriteReq_avg_miss_latency::cpu0.data 15072.300082                       # average WriteReq miss latency
system.cpu0.dcache.WriteReq_avg_miss_latency::total 15072.300082                       # average WriteReq miss latency
system.cpu0.dcache.LoadLockedReq_avg_miss_latency::cpu0.data 11442.857143                       # average LoadLockedReq miss latency
system.cpu0.dcache.LoadLockedReq_avg_miss_latency::total 11442.857143                       # average LoadLockedReq miss latency
system.cpu0.dcache.StoreCondReq_avg_miss_latency::cpu0.data 15220.858896                       # average StoreCondReq miss latency
system.cpu0.dcache.StoreCondReq_avg_miss_latency::total 15220.858896                       # average StoreCondReq miss latency
system.cpu0.dcache.StoreCondFailReq_avg_miss_latency::cpu0.data          inf                       # average StoreCondFailReq miss latency
system.cpu0.dcache.StoreCondFailReq_avg_miss_latency::total          inf                       # average StoreCondFailReq miss latency
system.cpu0.dcache.demand_avg_miss_latency::cpu0.data 13180.681687                       # average overall miss latency
system.cpu0.dcache.demand_avg_miss_latency::total 13180.681687                       # average overall miss latency
system.cpu0.dcache.overall_avg_miss_latency::cpu0.data 13180.681687                       # average overall miss latency
system.cpu0.dcache.overall_avg_miss_latency::total 13180.681687                       # average overall miss latency
system.cpu0.dcache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu0.dcache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu0.dcache.blocked::no_mshrs                0                       # number of cycles access was blocked
system.cpu0.dcache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu0.dcache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu0.dcache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu0.dcache.fast_writes                      0                       # number of fast writes performed
system.cpu0.dcache.cache_copies                     0                       # number of cache copies performed
system.cpu0.dcache.writebacks::writebacks        13561                       # number of writebacks
system.cpu0.dcache.writebacks::total            13561                       # number of writebacks
system.cpu0.dcache.ReadReq_mshr_misses::cpu0.data       359067                       # number of ReadReq MSHR misses
system.cpu0.dcache.ReadReq_mshr_misses::total       359067                       # number of ReadReq MSHR misses
system.cpu0.dcache.WriteReq_mshr_misses::cpu0.data        12130                       # number of WriteReq MSHR misses
system.cpu0.dcache.WriteReq_mshr_misses::total        12130                       # number of WriteReq MSHR misses
system.cpu0.dcache.LoadLockedReq_mshr_misses::cpu0.data          245                       # number of LoadLockedReq MSHR misses
system.cpu0.dcache.LoadLockedReq_mshr_misses::total          245                       # number of LoadLockedReq MSHR misses
system.cpu0.dcache.StoreCondReq_mshr_misses::cpu0.data          326                       # number of StoreCondReq MSHR misses
system.cpu0.dcache.StoreCondReq_mshr_misses::total          326                       # number of StoreCondReq MSHR misses
system.cpu0.dcache.demand_mshr_misses::cpu0.data       371197                       # number of demand (read+write) MSHR misses
system.cpu0.dcache.demand_mshr_misses::total       371197                       # number of demand (read+write) MSHR misses
system.cpu0.dcache.overall_mshr_misses::cpu0.data       371197                       # number of overall MSHR misses
system.cpu0.dcache.overall_mshr_misses::total       371197                       # number of overall MSHR misses
system.cpu0.dcache.ReadReq_mshr_uncacheable::cpu0.data          119                       # number of ReadReq MSHR uncacheable
system.cpu0.dcache.ReadReq_mshr_uncacheable::total          119                       # number of ReadReq MSHR uncacheable
system.cpu0.dcache.WriteReq_mshr_uncacheable::cpu0.data          345                       # number of WriteReq MSHR uncacheable
system.cpu0.dcache.WriteReq_mshr_uncacheable::total          345                       # number of WriteReq MSHR uncacheable
system.cpu0.dcache.overall_mshr_uncacheable_misses::cpu0.data          464                       # number of overall MSHR uncacheable misses
system.cpu0.dcache.overall_mshr_uncacheable_misses::total          464                       # number of overall MSHR uncacheable misses
system.cpu0.dcache.ReadReq_mshr_miss_latency::cpu0.data   4350735500                       # number of ReadReq MSHR miss cycles
system.cpu0.dcache.ReadReq_mshr_miss_latency::total   4350735500                       # number of ReadReq MSHR miss cycles
system.cpu0.dcache.WriteReq_mshr_miss_latency::cpu0.data    170697000                       # number of WriteReq MSHR miss cycles
system.cpu0.dcache.WriteReq_mshr_miss_latency::total    170697000                       # number of WriteReq MSHR miss cycles
system.cpu0.dcache.LoadLockedReq_mshr_miss_latency::cpu0.data      2558500                       # number of LoadLockedReq MSHR miss cycles
system.cpu0.dcache.LoadLockedReq_mshr_miss_latency::total      2558500                       # number of LoadLockedReq MSHR miss cycles
system.cpu0.dcache.StoreCondReq_mshr_miss_latency::cpu0.data      4637000                       # number of StoreCondReq MSHR miss cycles
system.cpu0.dcache.StoreCondReq_mshr_miss_latency::total      4637000                       # number of StoreCondReq MSHR miss cycles
system.cpu0.dcache.StoreCondFailReq_mshr_miss_latency::cpu0.data         4500                       # number of StoreCondFailReq MSHR miss cycles
system.cpu0.dcache.StoreCondFailReq_mshr_miss_latency::total         4500                       # number of StoreCondFailReq MSHR miss cycles
system.cpu0.dcache.demand_mshr_miss_latency::cpu0.data   4521432500                       # number of demand (read+write) MSHR miss cycles
system.cpu0.dcache.demand_mshr_miss_latency::total   4521432500                       # number of demand (read+write) MSHR miss cycles
system.cpu0.dcache.overall_mshr_miss_latency::cpu0.data   4521432500                       # number of overall MSHR miss cycles
system.cpu0.dcache.overall_mshr_miss_latency::total   4521432500                       # number of overall MSHR miss cycles
system.cpu0.dcache.ReadReq_mshr_uncacheable_latency::cpu0.data     27058500                       # number of ReadReq MSHR uncacheable cycles
system.cpu0.dcache.ReadReq_mshr_uncacheable_latency::total     27058500                       # number of ReadReq MSHR uncacheable cycles
system.cpu0.dcache.WriteReq_mshr_uncacheable_latency::cpu0.data     78331000                       # number of WriteReq MSHR uncacheable cycles
system.cpu0.dcache.WriteReq_mshr_uncacheable_latency::total     78331000                       # number of WriteReq MSHR uncacheable cycles
system.cpu0.dcache.overall_mshr_uncacheable_latency::cpu0.data    105389500                       # number of overall MSHR uncacheable cycles
system.cpu0.dcache.overall_mshr_uncacheable_latency::total    105389500                       # number of overall MSHR uncacheable cycles
system.cpu0.dcache.ReadReq_mshr_miss_rate::cpu0.data     0.008833                       # mshr miss rate for ReadReq accesses
system.cpu0.dcache.ReadReq_mshr_miss_rate::total     0.008833                       # mshr miss rate for ReadReq accesses
system.cpu0.dcache.WriteReq_mshr_miss_rate::cpu0.data     0.000442                       # mshr miss rate for WriteReq accesses
system.cpu0.dcache.WriteReq_mshr_miss_rate::total     0.000442                       # mshr miss rate for WriteReq accesses
system.cpu0.dcache.LoadLockedReq_mshr_miss_rate::cpu0.data     0.126550                       # mshr miss rate for LoadLockedReq accesses
system.cpu0.dcache.LoadLockedReq_mshr_miss_rate::total     0.126550                       # mshr miss rate for LoadLockedReq accesses
system.cpu0.dcache.StoreCondReq_mshr_miss_rate::cpu0.data     0.172032                       # mshr miss rate for StoreCondReq accesses
system.cpu0.dcache.StoreCondReq_mshr_miss_rate::total     0.172032                       # mshr miss rate for StoreCondReq accesses
system.cpu0.dcache.demand_mshr_miss_rate::cpu0.data     0.005450                       # mshr miss rate for demand accesses
system.cpu0.dcache.demand_mshr_miss_rate::total     0.005450                       # mshr miss rate for demand accesses
system.cpu0.dcache.overall_mshr_miss_rate::cpu0.data     0.005450                       # mshr miss rate for overall accesses
system.cpu0.dcache.overall_mshr_miss_rate::total     0.005450                       # mshr miss rate for overall accesses
system.cpu0.dcache.ReadReq_avg_mshr_miss_latency::cpu0.data 12116.779041                       # average ReadReq mshr miss latency
system.cpu0.dcache.ReadReq_avg_mshr_miss_latency::total 12116.779041                       # average ReadReq mshr miss latency
system.cpu0.dcache.WriteReq_avg_mshr_miss_latency::cpu0.data 14072.300082                       # average WriteReq mshr miss latency
system.cpu0.dcache.WriteReq_avg_mshr_miss_latency::total 14072.300082                       # average WriteReq mshr miss latency
system.cpu0.dcache.LoadLockedReq_avg_mshr_miss_latency::cpu0.data 10442.857143                       # average LoadLockedReq mshr miss latency
system.cpu0.dcache.LoadLockedReq_avg_mshr_miss_latency::total 10442.857143                       # average LoadLockedReq mshr miss latency
system.cpu0.dcache.StoreCondReq_avg_mshr_miss_latency::cpu0.data 14223.926380                       # average StoreCondReq mshr miss latency
system.cpu0.dcache.StoreCondReq_avg_mshr_miss_latency::total 14223.926380                       # average StoreCondReq mshr miss latency
system.cpu0.dcache.StoreCondFailReq_avg_mshr_miss_latency::cpu0.data          inf                       # average StoreCondFailReq mshr miss latency
system.cpu0.dcache.StoreCondFailReq_avg_mshr_miss_latency::total          inf                       # average StoreCondFailReq mshr miss latency
system.cpu0.dcache.demand_avg_mshr_miss_latency::cpu0.data 12180.681687                       # average overall mshr miss latency
system.cpu0.dcache.demand_avg_mshr_miss_latency::total 12180.681687                       # average overall mshr miss latency
system.cpu0.dcache.overall_avg_mshr_miss_latency::cpu0.data 12180.681687                       # average overall mshr miss latency
system.cpu0.dcache.overall_avg_mshr_miss_latency::total 12180.681687                       # average overall mshr miss latency
system.cpu0.dcache.ReadReq_avg_mshr_uncacheable_latency::cpu0.data 227382.352941                       # average ReadReq mshr uncacheable latency
system.cpu0.dcache.ReadReq_avg_mshr_uncacheable_latency::total 227382.352941                       # average ReadReq mshr uncacheable latency
system.cpu0.dcache.WriteReq_avg_mshr_uncacheable_latency::cpu0.data 227046.376812                       # average WriteReq mshr uncacheable latency
system.cpu0.dcache.WriteReq_avg_mshr_uncacheable_latency::total 227046.376812                       # average WriteReq mshr uncacheable latency
system.cpu0.dcache.overall_avg_mshr_uncacheable_latency::cpu0.data 227132.543103                       # average overall mshr uncacheable latency
system.cpu0.dcache.overall_avg_mshr_uncacheable_latency::total 227132.543103                       # average overall mshr uncacheable latency
system.cpu0.dcache.no_allocate_misses               0                       # Number of misses that were no-allocate
system.cpu0.icache.tags.replacements            13118                       # number of replacements
system.cpu0.icache.tags.tagsinuse          377.863454                       # Cycle average of tags in use
system.cpu0.icache.tags.total_refs          126078383                       # Total number of references to valid blocks.
system.cpu0.icache.tags.sampled_refs            13118                       # Sample count of references to valid blocks.
system.cpu0.icache.tags.avg_refs          9611.097957                       # Average number of references to valid blocks.
system.cpu0.icache.tags.warmup_cycle                0                       # Cycle when the warmup percentage was hit.
system.cpu0.icache.tags.occ_blocks::cpu0.inst   377.863454                       # Average occupied blocks per requestor
system.cpu0.icache.tags.occ_percent::cpu0.inst     0.738015                       # Average percentage of cache occupancy
system.cpu0.icache.tags.occ_percent::total     0.738015                       # Average percentage of cache occupancy
system.cpu0.icache.tags.occ_task_id_blocks::1024          449                       # Occupied blocks per task id
system.cpu0.icache.tags.age_task_id_blocks_1024::2          265                       # Occupied blocks per task id
system.cpu0.icache.tags.age_task_id_blocks_1024::3            6                       # Occupied blocks per task id
system.cpu0.icache.tags.age_task_id_blocks_1024::4          178                       # Occupied blocks per task id
system.cpu0.icache.tags.occ_task_id_percent::1024     0.876953                       # Percentage of cache occupancy per task id
system.cpu0.icache.tags.tag_accesses        427656931                       # Number of tag accesses
system.cpu0.icache.tags.data_accesses       427656931                       # Number of data accesses
system.cpu0.icache.ReadReq_hits::cpu0.inst    213808115                       # number of ReadReq hits
system.cpu0.icache.ReadReq_hits::total      213808115                       # number of ReadReq hits
system.cpu0.icache.demand_hits::cpu0.inst    213808115                       # number of demand (read+write) hits
system.cpu0.icache.demand_hits::total       213808115                       # number of demand (read+write) hits
system.cpu0.icache.overall_hits::cpu0.inst    213808115                       # number of overall hits
system.cpu0.icache.overall_hits::total      213808115                       # number of overall hits
system.cpu0.icache.ReadReq_misses::cpu0.inst        13567                       # number of ReadReq misses
system.cpu0.icache.ReadReq_misses::total        13567                       # number of ReadReq misses
system.cpu0.icache.demand_misses::cpu0.inst        13567                       # number of demand (read+write) misses
system.cpu0.icache.demand_misses::total         13567                       # number of demand (read+write) misses
system.cpu0.icache.overall_misses::cpu0.inst        13567                       # number of overall misses
system.cpu0.icache.overall_misses::total        13567                       # number of overall misses
system.cpu0.icache.ReadReq_miss_latency::cpu0.inst    213798000                       # number of ReadReq miss cycles
system.cpu0.icache.ReadReq_miss_latency::total    213798000                       # number of ReadReq miss cycles
system.cpu0.icache.demand_miss_latency::cpu0.inst    213798000                       # number of demand (read+write) miss cycles
system.cpu0.icache.demand_miss_latency::total    213798000                       # number of demand (read+write) miss cycles
system.cpu0.icache.overall_miss_latency::cpu0.inst    213798000                       # number of overall miss cycles
system.cpu0.icache.overall_miss_latency::total    213798000                       # number of overall miss cycles
system.cpu0.icache.ReadReq_accesses::cpu0.inst    213821682                       # number of ReadReq accesses(hits+misses)
system.cpu0.icache.ReadReq_accesses::total    213821682                       # number of ReadReq accesses(hits+misses)
system.cpu0.icache.demand_accesses::cpu0.inst    213821682                       # number of demand (read+write) accesses
system.cpu0.icache.demand_accesses::total    213821682                       # number of demand (read+write) accesses
system.cpu0.icache.overall_accesses::cpu0.inst    213821682                       # number of overall (read+write) accesses
system.cpu0.icache.overall_accesses::total    213821682                       # number of overall (read+write) accesses
system.cpu0.icache.ReadReq_miss_rate::cpu0.inst     0.000063                       # miss rate for ReadReq accesses
system.cpu0.icache.ReadReq_miss_rate::total     0.000063                       # miss rate for ReadReq accesses
system.cpu0.icache.demand_miss_rate::cpu0.inst     0.000063                       # miss rate for demand accesses
system.cpu0.icache.demand_miss_rate::total     0.000063                       # miss rate for demand accesses
system.cpu0.icache.overall_miss_rate::cpu0.inst     0.000063                       # miss rate for overall accesses
system.cpu0.icache.overall_miss_rate::total     0.000063                       # miss rate for overall accesses
system.cpu0.icache.ReadReq_avg_miss_latency::cpu0.inst 15758.679148                       # average ReadReq miss latency
system.cpu0.icache.ReadReq_avg_miss_latency::total 15758.679148                       # average ReadReq miss latency
system.cpu0.icache.demand_avg_miss_latency::cpu0.inst 15758.679148                       # average overall miss latency
system.cpu0.icache.demand_avg_miss_latency::total 15758.679148                       # average overall miss latency
system.cpu0.icache.overall_avg_miss_latency::cpu0.inst 15758.679148                       # average overall miss latency
system.cpu0.icache.overall_avg_miss_latency::total 15758.679148                       # average overall miss latency
system.cpu0.icache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu0.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu0.icache.blocked::no_mshrs                0                       # number of cycles access was blocked
system.cpu0.icache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu0.icache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu0.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu0.icache.fast_writes                      0                       # number of fast writes performed
system.cpu0.icache.cache_copies                     0                       # number of cache copies performed
system.cpu0.icache.ReadReq_mshr_misses::cpu0.inst        13567                       # number of ReadReq MSHR misses
system.cpu0.icache.ReadReq_mshr_misses::total        13567                       # number of ReadReq MSHR misses
system.cpu0.icache.demand_mshr_misses::cpu0.inst        13567                       # number of demand (read+write) MSHR misses
system.cpu0.icache.demand_mshr_misses::total        13567                       # number of demand (read+write) MSHR misses
system.cpu0.icache.overall_mshr_misses::cpu0.inst        13567                       # number of overall MSHR misses
system.cpu0.icache.overall_mshr_misses::total        13567                       # number of overall MSHR misses
system.cpu0.icache.ReadReq_mshr_miss_latency::cpu0.inst    200231000                       # number of ReadReq MSHR miss cycles
system.cpu0.icache.ReadReq_mshr_miss_latency::total    200231000                       # number of ReadReq MSHR miss cycles
system.cpu0.icache.demand_mshr_miss_latency::cpu0.inst    200231000                       # number of demand (read+write) MSHR miss cycles
system.cpu0.icache.demand_mshr_miss_latency::total    200231000                       # number of demand (read+write) MSHR miss cycles
system.cpu0.icache.overall_mshr_miss_latency::cpu0.inst    200231000                       # number of overall MSHR miss cycles
system.cpu0.icache.overall_mshr_miss_latency::total    200231000                       # number of overall MSHR miss cycles
system.cpu0.icache.ReadReq_mshr_miss_rate::cpu0.inst     0.000063                       # mshr miss rate for ReadReq accesses
system.cpu0.icache.ReadReq_mshr_miss_rate::total     0.000063                       # mshr miss rate for ReadReq accesses
system.cpu0.icache.demand_mshr_miss_rate::cpu0.inst     0.000063                       # mshr miss rate for demand accesses
system.cpu0.icache.demand_mshr_miss_rate::total     0.000063                       # mshr miss rate for demand accesses
system.cpu0.icache.overall_mshr_miss_rate::cpu0.inst     0.000063                       # mshr miss rate for overall accesses
system.cpu0.icache.overall_mshr_miss_rate::total     0.000063                       # mshr miss rate for overall accesses
system.cpu0.icache.ReadReq_avg_mshr_miss_latency::cpu0.inst 14758.679148                       # average ReadReq mshr miss latency
system.cpu0.icache.ReadReq_avg_mshr_miss_latency::total 14758.679148                       # average ReadReq mshr miss latency
system.cpu0.icache.demand_avg_mshr_miss_latency::cpu0.inst 14758.679148                       # average overall mshr miss latency
system.cpu0.icache.demand_avg_mshr_miss_latency::total 14758.679148                       # average overall mshr miss latency
system.cpu0.icache.overall_avg_mshr_miss_latency::cpu0.inst 14758.679148                       # average overall mshr miss latency
system.cpu0.icache.overall_avg_mshr_miss_latency::total 14758.679148                       # average overall mshr miss latency
system.cpu0.icache.no_allocate_misses               0                       # Number of misses that were no-allocate
system.cpu1.dtb.fetch_hits                          0                       # ITB hits
system.cpu1.dtb.fetch_misses                        0                       # ITB misses
system.cpu1.dtb.fetch_acv                           0                       # ITB acv
system.cpu1.dtb.fetch_accesses                      0                       # ITB accesses
system.cpu1.dtb.read_hits                    40609503                       # DTB read hits
system.cpu1.dtb.read_misses                        22                       # DTB read misses
system.cpu1.dtb.read_acv                            0                       # DTB read access violations
system.cpu1.dtb.read_accesses                15011510                       # DTB read accesses
system.cpu1.dtb.write_hits                   28052096                       # DTB write hits
system.cpu1.dtb.write_misses                        2                       # DTB write misses
system.cpu1.dtb.write_acv                           0                       # DTB write access violations
system.cpu1.dtb.write_accesses                5734562                       # DTB write accesses
system.cpu1.dtb.data_hits                    68661599                       # DTB hits
system.cpu1.dtb.data_misses                        24                       # DTB misses
system.cpu1.dtb.data_acv                            0                       # DTB access violations
system.cpu1.dtb.data_accesses                20746072                       # DTB accesses
system.cpu1.itb.fetch_hits                  128102157                       # ITB hits
system.cpu1.itb.fetch_misses                       10                       # ITB misses
system.cpu1.itb.fetch_acv                           0                       # ITB acv
system.cpu1.itb.fetch_accesses              128102167                       # ITB accesses
system.cpu1.itb.read_hits                           0                       # DTB read hits
system.cpu1.itb.read_misses                         0                       # DTB read misses
system.cpu1.itb.read_acv                            0                       # DTB read access violations
system.cpu1.itb.read_accesses                       0                       # DTB read accesses
system.cpu1.itb.write_hits                          0                       # DTB write hits
system.cpu1.itb.write_misses                        0                       # DTB write misses
system.cpu1.itb.write_acv                           0                       # DTB write access violations
system.cpu1.itb.write_accesses                      0                       # DTB write accesses
system.cpu1.itb.data_hits                           0                       # DTB hits
system.cpu1.itb.data_misses                         0                       # DTB misses
system.cpu1.itb.data_acv                            0                       # DTB access violations
system.cpu1.itb.data_accesses                       0                       # DTB accesses
system.cpu1.numCycles                      5152354489                       # number of cpu cycles simulated
system.cpu1.numWorkItemsStarted                     0                       # number of work items this cpu started
system.cpu1.numWorkItemsCompleted                   0                       # number of work items this cpu completed
system.cpu1.committedInsts                  213667805                       # Number of instructions committed
system.cpu1.committedOps                    213667805                       # Number of ops (including micro ops) committed
system.cpu1.num_int_alu_accesses            171206502                       # Number of integer alu accesses
system.cpu1.num_fp_alu_accesses              45482072                       # Number of float alu accesses
system.cpu1.num_func_calls                    6537597                       # number of times a function call or return occured
system.cpu1.num_conditional_control_insts     12484367                       # number of instructions that are conditional controls
system.cpu1.num_int_insts                   171206502                       # number of integer instructions
system.cpu1.num_fp_insts                     45482072                       # number of float instructions
system.cpu1.num_int_register_reads          284715970                       # number of times the integer registers were read
system.cpu1.num_int_register_writes         121741381                       # number of times the integer registers were written
system.cpu1.num_fp_register_reads            52687086                       # number of times the floating registers were read
system.cpu1.num_fp_register_writes           36770478                       # number of times the floating registers were written
system.cpu1.num_mem_refs                     68664351                       # number of memory refs
system.cpu1.num_load_insts                   40611944                       # Number of load instructions
system.cpu1.num_store_insts                  28052407                       # Number of store instructions
system.cpu1.num_idle_cycles              14596424.197351                       # Number of idle cycles
system.cpu1.num_busy_cycles              5137758064.802649                       # Number of busy cycles
system.cpu1.not_idle_fraction                0.997167                       # Percentage of non-idle cycles
system.cpu1.idle_fraction                    0.002833                       # Percentage of idle cycles
system.cpu1.Branches                         22110005                       # Number of branches fetched
system.cpu1.op_class::No_OpClass              9475717      4.43%      4.43% # Class of executed instruction
system.cpu1.op_class::IntAlu                 93281500     43.66%     48.09% # Class of executed instruction
system.cpu1.op_class::IntMult                    2095      0.00%     48.09% # Class of executed instruction
system.cpu1.op_class::IntDiv                        0      0.00%     48.09% # Class of executed instruction
system.cpu1.op_class::FloatAdd               18177309      8.51%     56.60% # Class of executed instruction
system.cpu1.op_class::FloatCmp                2289100      1.07%     57.67% # Class of executed instruction
system.cpu1.op_class::FloatCvt                2611703      1.22%     58.89% # Class of executed instruction
system.cpu1.op_class::FloatMult               7021800      3.29%     62.18% # Class of executed instruction
system.cpu1.op_class::FloatDiv                 478101      0.22%     62.40% # Class of executed instruction
system.cpu1.op_class::FloatSqrt                102400      0.05%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdAdd                       0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdAddAcc                    0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdAlu                       0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdCmp                       0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdCvt                       0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdMisc                      0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdMult                      0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdMultAcc                   0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdShift                     0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdShiftAcc                  0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdSqrt                      0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdFloatAdd                  0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdFloatAlu                  0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdFloatCmp                  0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdFloatCvt                  0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdFloatDiv                  0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdFloatMisc                 0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdFloatMult                 0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdFloatMultAcc              0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::SimdFloatSqrt                 0      0.00%     62.45% # Class of executed instruction
system.cpu1.op_class::MemRead                40613876     19.01%     81.46% # Class of executed instruction
system.cpu1.op_class::MemWrite               28052409     13.13%     94.59% # Class of executed instruction
system.cpu1.op_class::IprAccess              11561819      5.41%    100.00% # Class of executed instruction
system.cpu1.op_class::InstPrefetch                  0      0.00%    100.00% # Class of executed instruction
system.cpu1.op_class::total                 213667829                       # Class of executed instruction
system.cpu1.kern.inst.arm                           0                       # number of arm instructions executed
system.cpu1.kern.inst.quiesce                       7                       # number of quiesce instructions executed
system.cpu1.kern.inst.hwrei                   1829319                       # number of hwrei instructions executed
system.cpu1.kern.ipl_count::0                  608401     49.91%     49.91% # number of times we switched to this ipl
system.cpu1.kern.ipl_count::22                    295      0.02%     49.93% # number of times we switched to this ipl
system.cpu1.kern.ipl_count::30                      8      0.00%     49.93% # number of times we switched to this ipl
system.cpu1.kern.ipl_count::31                 610384     50.07%    100.00% # number of times we switched to this ipl
system.cpu1.kern.ipl_count::total             1219088                       # number of times we switched to this ipl
system.cpu1.kern.ipl_good::0                   608401     49.99%     49.99% # number of times we switched to this ipl from a different ipl
system.cpu1.kern.ipl_good::22                     295      0.02%     50.01% # number of times we switched to this ipl from a different ipl
system.cpu1.kern.ipl_good::30                       8      0.00%     50.01% # number of times we switched to this ipl from a different ipl
system.cpu1.kern.ipl_good::31                  608395     49.99%    100.00% # number of times we switched to this ipl from a different ipl
system.cpu1.kern.ipl_good::total              1217099                       # number of times we switched to this ipl from a different ipl
system.cpu1.kern.ipl_ticks::0            238815614500     82.90%     82.90% # number of cycles we spent at this ipl
system.cpu1.kern.ipl_ticks::22              125779000      0.04%     82.94% # number of cycles we spent at this ipl
system.cpu1.kern.ipl_ticks::30                7463000      0.00%     82.94% # number of cycles we spent at this ipl
system.cpu1.kern.ipl_ticks::31            49141796000     17.06%    100.00% # number of cycles we spent at this ipl
system.cpu1.kern.ipl_ticks::total        288090652500                       # number of cycles we spent at this ipl
system.cpu1.kern.ipl_used::0                        1                       # fraction of swpipl calls that actually changed the ipl
