src,dst,curr,next_hop
9,27,9,9
9,27,9,10
9,27,10,11
9,27,11,19
9,27,19,27
9,28,9,9
9,28,9,10
9,28,10,11
9,28,11,12
9,28,12,20
9,28,20,28
9,29,9,9
9,29,9,10
9,29,10,11
9,29,11,12
9,29,12,13
9,29,13,21
9,29,21,29
9,30,9,9
9,30,9,10
9,30,10,11
9,30,11,12
9,30,12,13
9,30,13,14
9,30,14,22
9,30,22,30
9,31,9,9
9,31,9,10
9,31,10,11
9,31,11,12
9,31,12,13
9,31,13,14
9,31,14,15
9,31,15,23
9,31,23,31
9,32,9,9
9,32,9,8
9,32,8,16
9,32,16,24
9,32,24,32
9,33,9,9
9,33,9,17
9,33,17,25
9,33,25,33
9,34,9,9
9,34,9,10
9,34,10,18
9,34,18,26
9,34,26,34
9,35,9,9
9,35,9,10
9,35,10,11
9,35,11,19
9,35,19,27
9,35,27,35
9,36,9,9
9,36,9,10
9,36,10,11
9,36,11,12
9,36,12,20
9,36,20,28
9,36,28,36
9,37,9,9
9,37,9,10
9,37,10,11
9,37,11,12
9,37,12,13
9,37,13,21
9,37,21,29
9,37,29,37
9,38,9,9
9,38,9,10
9,38,10,11
9,38,11,12
9,38,12,13
9,38,13,14
9,38,14,22
9,38,22,30
9,38,30,38
9,39,9,9
9,39,9,10
9,39,10,11
9,39,11,12
9,39,12,13
9,39,13,14
9,39,14,15
9,39,15,23
9,39,23,31
9,39,31,39
9,40,9,9
9,40,9,8
9,40,8,16
9,40,16,24
9,40,24,32
9,40,32,40
9,41,9,9
9,41,9,17
9,41,17,25
9,41,25,33
9,41,33,41
9,42,9,9
9,42,9,10
9,42,10,18
9,42,18,26
9,42,26,34
9,42,34,42
9,43,9,9
9,43,9,10
9,43,10,11
9,43,11,19
9,43,19,27
9,43,27,35
9,43,35,43
9,44,9,9
9,44,9,10
9,44,10,11
9,44,11,12
9,44,12,20
9,44,20,28
9,44,28,36
9,44,36,44
9,45,9,9
9,45,9,10
9,45,10,11
9,45,11,12
9,45,12,13
9,45,13,21
9,45,21,29
9,45,29,37
9,45,37,45
9,46,9,9
9,46,9,10
9,46,10,11
9,46,11,12
9,46,12,13
9,46,13,14
9,46,14,22
9,46,22,30
9,46,30,38
9,46,38,46
9,47,9,9
9,47,9,10
9,47,10,11
9,47,11,12
9,47,12,13
9,47,13,14
9,47,14,15
9,47,15,23
9,47,23,31
9,47,31,39
9,47,39,47
9,48,9,9
9,48,9,8
9,48,8,16
9,48,16,24
9,48,24,32
9,48,32,40
9,48,40,48
9,49,9,9
9,49,9,17
9,49,17,25
9,49,25,33
9,49,33,41
9,49,41,49
9,50,9,9
9,50,9,10
9,50,10,18
9,50,18,26
9,50,26,34
9,50,34,42
9,50,42,50
9,51,9,9
9,51,9,10
9,51,10,11
9,51,11,19
9,51,19,27
9,51,27,35
9,51,35,43
9,51,43,51
9,52,9,9
9,52,9,10
9,52,10,11
9,52,11,12
9,52,12,20
9,52,20,28
9,52,28,36
9,52,36,44
9,52,44,52
9,53,9,9
9,53,9,10
9,53,10,11
9,53,11,12
9,53,12,13
9,53,13,21
9,53,21,29
9,53,29,37
9,53,37,45
9,53,45,53
9,54,9,9
9,54,9,10
9,54,10,11
9,54,11,12
9,54,12,13
9,54,13,14
9,54,14,22
9,54,22,30
9,54,30,38
9,54,38,46
9,54,46,54
9,55,9,9
9,55,9,10
9,55,10,11
9,55,11,12
9,55,12,13
9,55,13,14
9,55,14,15
9,55,15,23
9,55,23,31
9,55,31,39
9,55,39,47
9,55,47,55
9,56,9,9
9,56,9,8
9,56,8,16
9,56,16,24
9,56,24,32
9,56,32,40
9,56,40,48
9,56,48,56
9,57,9,9
9,57,9,17
9,57,17,25
9,57,25,33
9,57,33,41
9,57,41,49
9,57,49,57
9,58,9,9
9,58,9,10
9,58,10,18
9,58,18,26
9,58,26,34
9,58,34,42
9,58,42,50
9,58,50,58
9,59,9,9
9,59,9,10
9,59,10,11
9,59,11,19
9,59,19,27
9,59,27,35
9,59,35,43
9,59,43,51
9,59,51,59
9,60,9,9
9,60,9,10
9,60,10,11
9,60,11,12
9,60,12,20
9,60,20,28
9,60,28,36
9,60,36,44
9,60,44,52
9,60,52,60
9,61,9,9
9,61,9,10
9,61,10,11
9,61,11,12
9,61,12,13
9,61,13,21
9,61,21,29
9,61,29,37
9,61,37,45
9,61,45,53
9,61,53,61
9,62,9,9
9,62,9,10
9,62,10,11
9,62,11,12
9,62,12,13
9,62,13,14
9,62,14,22
9,62,22,30
9,62,30,38
9,62,38,46
9,62,46,54
9,62,54,62
9,63,9,9
9,63,9,10
9,63,10,11
9,63,11,12
9,63,12,13
9,63,13,14
9,63,14,15
9,63,15,23
9,63,23,31
9,63,31,39
9,63,39,47
9,63,47,55
9,63,55,63
10,0,10,10
10,0,10,2
10,0,2,1
10,0,1,0
10,1,10,10
10,1,10,2
10,1,2,1
10,2,10,10
10,2,10,2
10,3,10,10
10,3,10,2
10,3,2,3
10,4,10,10
10,4,10,2
10,4,2,3
10,4,3,4
10,5,10,10
10,5,10,11
10,5,11,12
10,5,12,4
10,5,4,5
10,6,10,10
10,6,10,11
10,6,11,3
10,6,3,4
10,6,4,5
10,6,5,6
10,7,10,10
10,7,10,11
10,7,11,3
10,7,3,4
10,7,4,5
10,7,5,6
10,7,6,7
10,8,10,10
10,8,10,9
10,8,9,8
10,9,10,10
10,9,10,9
10,11,10,10
10,11,10,11
10,12,10,10
10,12,10,11
10,12,11,12
10,13,10,10
10,13,10,11
10,13,11,12
10,13,12,13
10,14,10,10
10,14,10,11
10,14,11,12
10,14,12,13
10,14,13,14
10,15,10,10
10,15,10,11
10,15,11,12
10,15,12,13
10,15,13,14
10,15,14,15
10,16,10,10
10,16,10,9
10,16,9,8
10,16,8,16
10,17,10,10
10,17,10,9
10,17,9,17
10,18,10,10
10,18,10,18
10,19,10,10
10,19,10,11
10,19,11,19
10,20,10,10
10,20,10,11
10,20,11,12
10,20,12,20
10,21,10,10
10,21,10,11
10,21,11,12
10,21,12,13
10,21,13,21
10,22,10,10
10,22,10,11
10,22,11,12
10,22,12,13
10,22,13,14
10,22,14,22
10,23,10,10
10,23,10,11
10,23,11,12
10,23,12,13
10,23,13,14
10,23,14,15
10,23,15,23
10,24,10,10
10,24,10,9
10,24,9,8
10,24,8,16
10,24,16,24
10,25,10,10
10,25,10,9
10,25,9,17
10,25,17,25
10,26,10,10
10,26,10,18
10,26,18,26
10,27,10,10
10,27,10,11
10,27,11,19
10,27,19,27
10,28,10,10
10,28,10,11
10,28,11,12
10,28,12,20
10,28,20,28
10,29,10,10
10,29,10,11
10,29,11,12
10,29,12,13
10,29,13,21
10,29,21,29
10,30,10,10
10,30,10,11
10,30,11,12
10,30,12,13
10,30,13,14
10,30,14,22
10,30,22,30
10,31,10,10
10,31,10,11
10,31,11,12
10,31,12,13
10,31,13,14
10,31,14,15
10,31,15,23
10,31,23,31
10,32,10,10
10,32,10,9
10,32,9,8
10,32,8,16
10,32,16,24
10,32,24,32
10,33,10,10
10,33,10,9
10,33,9,17
10,33,17,25
10,33,25,33
10,34,10,10
10,34,10,18
10,34,18,26
10,34,26,34
10,35,10,10
10,35,10,11
10,35,11,19
10,35,19,27
10,35,27,35
10,36,10,10
10,36,10,11
10,36,11,12
10,36,12,20
10,36,20,28
10,36,28,36
10,37,10,10
10,37,10,11
10,37,11,12
10,37,12,13
10,37,13,21
10,37,21,29
10,37,29,37
10,38,10,10
10,38,10,11
10,38,11,12
10,38,12,13
10,38,13,14
10,38,14,22
10,38,22,30
10,38,30,38
10,39,10,10
10,39,10,11
10,39,11,12
10,39,12,13
10,39,13,14
10,39,14,15
10,39,15,23
10,39,23,31
10,39,31,39
10,40,10,10
10,40,10,9
10,40,9,8
10,40,8,16
10,40,16,24
10,40,24,32
10,40,32,40
10,41,10,10
10,41,10,9
10,41,9,17
10,41,17,25
10,41,25,33
10,41,33,41
10,42,10,10
10,42,10,18
10,42,18,26
10,42,26,34
10,42,34,42
10,43,10,10
10,43,10,11
10,43,11,19
10,43,19,27
10,43,27,35
10,43,35,43
10,44,10,10
10,44,10,11
10,44,11,12
10,44,12,20
10,44,20,28
10,44,28,36
10,44,36,44
10,45,10,10
10,45,10,11
10,45,11,12
10,45,12,13
10,45,13,21
10,45,21,29
10,45,29,37
10,45,37,45
10,46,10,10
10,46,10,11
10,46,11,12
10,46,12,13
10,46,13,14
10,46,14,22
10,46,22,30
10,46,30,38
10,46,38,46
10,47,10,10
10,47,10,11
10,47,11,12
10,47,12,13
10,47,13,14
10,47,14,15
10,47,15,23
10,47,23,31
10,47,31,39
10,47,39,47
10,48,10,10
10,48,10,9
10,48,9,8
10,48,8,16
10,48,16,24
10,48,24,32
10,48,32,40
10,48,40,48
10,49,10,10
10,49,10,9
10,49,9,17
10,49,17,25
10,49,25,33
10,49,33,41
10,49,41,49
10,50,10,10
10,50,10,18
10,50,18,26
10,50,26,34
10,50,34,42
10,50,42,50
10,51,10,10
10,51,10,11
10,51,11,19
10,51,19,27
10,51,27,35
10,51,35,43
10,51,43,51
10,52,10,10
10,52,10,11
10,52,11,12
10,52,12,20
10,52,20,28
10,52,28,36
10,52,36,44
10,52,44,52
10,53,10,10
10,53,10,11
10,53,11,12
10,53,12,13
10,53,13,21
10,53,21,29
10,53,29,37
10,53,37,45
10,53,45,53
10,54,10,10
10,54,10,11
10,54,11,12
10,54,12,13
10,54,13,14
10,54,14,22
10,54,22,30
10,54,30,38
10,54,38,46
10,54,46,54
10,55,10,10
10,55,10,11
10,55,11,12
10,55,12,13
10,55,13,14
10,55,14,15
10,55,15,23
10,55,23,31
10,55,31,39
10,55,39,47
10,55,47,55
10,56,10,10
10,56,10,9
10,56,9,8
10,56,8,16
10,56,16,24
10,56,24,32
10,56,32,40
10,56,40,48
10,56,48,56
10,57,10,10
10,57,10,9
10,57,9,17
10,57,17,25
10,57,25,33
10,57,33,41
10,57,41,49
10,57,49,57
10,58,10,10
10,58,10,18
10,58,18,26
10,58,26,34
10,58,34,42
10,58,42,50
10,58,50,58
10,59,10,10
10,59,10,11
10,59,11,19
10,59,19,27
10,59,27,35
10,59,35,43
10,59,43,51
10,59,51,59
10,60,10,10
10,60,10,11
10,60,11,12
10,60,12,20
10,60,20,28
10,60,28,36
10,60,36,44
10,60,44,52
10,60,52,60
10,61,10,10
10,61,10,11
10,61,11,12
10,61,12,13
10,61,13,21
10,61,21,29
10,61,29,37
10,61,37,45
10,61,45,53
10,61,53,61
10,62,10,10
10,62,10,11
10,62,11,12
10,62,12,13
10,62,13,14
10,62,14,22
10,62,22,30
10,62,30,38
10,62,38,46
10,62,46,54
10,62,54,62
10,63,10,10
10,63,10,11
10,63,11,12
10,63,12,13
10,63,13,14
10,63,14,15
10,63,15,23
10,63,23,31
10,63,31,39
10,63,39,47
10,63,47,55
10,63,55,63
11,0,11,11
11,0,11,3
11,0,3,2
11,0,2,1
11,0,1,0
11,1,11,11
11,1,11,3
11,1,3,2
11,1,2,1
11,2,11,11
11,2,11,3
11,2,3,2
11,3,11,11
11,3,11,3
11,4,11,11
11,4,11,3
11,4,3,4
11,5,11,11
11,5,11,3
11,5,3,4
11,5,4,5
11,6,11,11
11,6,11,12
11,6,12,13
11,6,13,5
11,6,5,6
11,7,11,11
11,7,11,12
11,7,12,13
11,7,13,5
11,7,5,6
11,7,6,7
11,8,11,11
11,8,11,10
11,8,10,9
11,8,9,8
11,9,11,11
11,9,11,10
11,9,10,9
11,10,11,11
11,10,11,10
11,12,11,11
11,12,11,12
11,13,11,11
11,13,11,12
11,13,12,13
11,14,11,11
11,14,11,12
11,14,12,13
11,14,13,14
11,15,11,11
11,15,11,12
11,15,12,13
11,15,13,14
11,15,14,15
11,16,11,11
11,16,11,10
11,16,10,9
11,16,9,8
11,16,8,16
11,17,11,11
11,17,11,10
11,17,10,9
11,17,9,17
11,18,11,11
11,18,11,10
11,18,10,18
11,19,11,11
11,19,11,19
11,20,11,11
11,20,11,12
11,20,12,20
11,21,11,11
11,21,11,12
11,21,12,13
11,21,13,21
11,22,11,11
11,22,11,12
11,22,12,13
11,22,13,14
11,22,14,22
11,23,11,11
11,23,11,12
11,23,12,13
11,23,13,14
11,23,14,15
11,23,15,23
11,24,11,11
11,24,11,10
11,24,10,9
11,24,9,8
11,24,8,16
11,24,16,24
11,25,11,11
11,25,11,10
11,25,10,9
11,25,9,17
11,25,17,25
11,26,11,11
11,26,11,10
11,26,10,18
11,26,18,26
11,27,11,11
11,27,11,19
11,27,19,27
11,28,11,11
11,28,11,12
11,28,12,20
11,28,20,28
11,29,11,11
11,29,11,12
11,29,12,13
11,29,13,21
11,29,21,29
11,30,11,11
11,30,11,12
11,30,12,13
11,30,13,14
11,30,14,22
11,30,22,30
11,31,11,11
11,31,11,12
11,31,12,13
11,31,13,14
11,31,14,15
11,31,15,23
11,31,23,31
11,32,11,11
11,32,11,10
11,32,10,9
11,32,9,8
11,32,8,16
11,32,16,24
11,32,24,32
11,33,11,11
11,33,11,10
11,33,10,9
11,33,9,17
11,33,17,25
11,33,25,33
11,34,11,11
11,34,11,10
11,34,10,18
11,34,18,26
11,34,26,34
11,35,11,11
11,35,11,19
11,35,19,27
11,35,27,35
11,36,11,11
11,36,11,12
11,36,12,20
11,36,20,28
11,36,28,36
11,37,11,11
11,37,11,12
11,37,12,13
11,37,13,21
11,37,21,29
11,37,29,37
11,38,11,11
11,38,11,12
11,38,12,13
11,38,13,14
11,38,14,22
11,38,22,30
11,38,30,38
11,39,11,11
11,39,11,12
11,39,12,13
11,39,13,14
11,39,14,15
11,39,15,23
11,39,23,31
11,39,31,39
11,40,11,11
11,40,11,10
11,40,10,9
11,40,9,8
11,40,8,16
11,40,16,24
11,40,24,32
11,40,32,40
11,41,11,11
11,41,11,10
11,41,10,9
11,41,9,17
11,41,17,25
11,41,25,33
11,41,33,41
11,42,11,11
11,42,11,10
11,42,10,18
11,42,18,26
11,42,26,34
11,42,34,42
11,43,11,11
11,43,11,19
11,43,19,27
11,43,27,35
11,43,35,43
11,44,11,11
11,44,11,12
11,44,12,20
11,44,20,28
11,44,28,36
11,44,36,44
11,45,11,11
11,45,11,12
11,45,12,13
11,45,13,21
11,45,21,29
11,45,29,37
11,45,37,45
11,46,11,11
11,46,11,12
11,46,12,13
11,46,13,14
11,46,14,22
11,46,22,30
11,46,30,38
11,46,38,46
11,47,11,11
11,47,11,12
11,47,12,13
11,47,13,14
11,47,14,15
11,47,15,23
11,47,23,31
11,47,31,39
11,47,39,47
11,48,11,11
11,48,11,10
11,48,10,9
11,48,9,8
11,48,8,16
11,48,16,24
11,48,24,32
11,48,32,40
11,48,40,48
11,49,11,11
11,49,11,10
11,49,10,9
11,49,9,17
11,49,17,25
11,49,25,33
11,49,33,41
11,49,41,49
11,50,11,11
11,50,11,10
11,50,10,18
11,50,18,26
11,50,26,34
11,50,34,42
11,50,42,50
11,51,11,11
11,51,11,19
11,51,19,27
11,51,27,35
11,51,35,43
11,51,43,51
11,52,11,11
11,52,11,12
11,52,12,20
11,52,20,28
11,52,28,36
11,52,36,44
11,52,44,52
11,53,11,11
11,53,11,12
11,53,12,13
11,53,13,21
11,53,21,29
11,53,29,37
11,53,37,45
11,53,45,53
11,54,11,11
11,54,11,12
11,54,12,13
11,54,13,14
11,54,14,22
11,54,22,30
11,54,30,38
11,54,38,46
11,54,46,54
11,55,11,11
11,55,11,12
11,55,12,13
11,55,13,14
11,55,14,15
11,55,15,23
11,55,23,31
11,55,31,39
11,55,39,47
11,55,47,55
11,56,11,11
11,56,11,10
11,56,10,9
11,56,9,8
11,56,8,16
11,56,16,24
11,56,24,32
11,56,32,40
11,56,40,48
11,56,48,56
11,57,11,11
11,57,11,10
11,57,10,9
11,57,9,17
11,57,17,25
11,57,25,33
11,57,33,41
11,57,41,49
11,57,49,57
11,58,11,11
11,58,11,10
11,58,10,18
11,58,18,26
11,58,26,34
11,58,34,42
11,58,42,50
11,58,50,58
11,59,11,11
11,59,11,19
11,59,19,27
11,59,27,35
11,59,35,43
11,59,43,51
11,59,51,59
11,60,11,11
11,60,11,12
11,60,12,20
11,60,20,28
11,60,28,36
11,60,36,44
11,60,44,52
11,60,52,60
11,61,11,11
11,61,11,12
11,61,12,13
11,61,13,21
11,61,21,29
11,61,29,37
11,61,37,45
11,61,45,53
11,61,53,61
11,62,11,11
11,62,11,12
11,62,12,13
11,62,13,14
11,62,14,22
11,62,22,30
11,62,30,38
11,62,38,46
11,62,46,54
11,62,54,62
11,63,11,11
11,63,11,12
11,63,12,13
11,63,13,14
11,63,14,15
11,63,15,23
11,63,23,31
11,63,31,39
11,63,39,47
11,63,47,55
11,63,55,63
12,0,12,12
12,0,12,11
12,0,11,10
12,0,10,2
12,0,2,1
12,0,1,0
12,1,12,12
12,1,12,11
12,1,11,10
12,1,10,2
12,1,2,1
12,2,12,12
12,2,12,4
12,2,4,3
12,2,3,2
12,3,12,12
12,3,12,4
12,3,4,3
12,4,12,12
12,4,12,4
12,5,12,12
12,5,12,4
12,5,4,5
12,6,12,12
12,6,12,4
12,6,4,5
12,6,5,6
12,7,12,12
12,7,12,4
12,7,4,5
12,7,5,6
12,7,6,7
12,8,12,12
12,8,12,11
12,8,11,10
12,8,10,9
12,8,9,8
12,9,12,12
12,9,12,11
12,9,11,10
12,9,10,9
12,10,12,12
12,10,12,11
12,10,11,10
12,11,12,12
12,11,12,11
12,13,12,12
12,13,12,13
12,14,12,12
12,14,12,13
12,14,13,14
12,15,12,12
12,15,12,13
12,15,13,14
12,15,14,15
12,16,12,12
12,16,12,11
12,16,11,10
12,16,10,9
12,16,9,8
12,16,8,16
12,17,12,12
12,17,12,11
12,17,11,10
12,17,10,9
12,17,9,17
12,18,12,12
12,18,12,11
12,18,11,10
12,18,10,18
12,19,12,12
12,19,12,11
12,19,11,19
12,20,12,12
12,20,12,20
12,21,12,12
12,21,12,13
12,21,13,21
12,22,12,12
12,22,12,13
12,22,13,14
12,22,14,22
12,23,12,12
12,23,12,13
12,23,13,14
12,23,14,15
12,23,15,23
12,24,12,12
12,24,12,11
12,24,11,10
12,24,10,9
12,24,9,8
12,24,8,16
12,24,16,24
12,25,12,12
12,25,12,11
12,25,11,10
12,25,10,9
12,25,9,17
12,25,17,25
12,26,12,12
12,26,12,11
12,26,11,10
12,26,10,18
12,26,18,26
12,27,12,12
12,27,12,11
12,27,11,19
12,27,19,27
12,28,12,12
12,28,12,20
12,28,20,28
12,29,12,12
12,29,12,13
12,29,13,21
12,29,21,29
12,30,12,12
12,30,12,13
12,30,13,14
12,30,14,22
12,30,22,30
12,31,12,12
12,31,12,13
12,31,13,14
12,31,14,15
12,31,15,23
12,31,23,31
12,32,12,12
12,32,12,11
12,32,11,10
12,32,10,9
12,32,9,8
12,32,8,16
12,32,16,24
12,32,24,32
12,33,12,12
12,33,12,11
12,33,11,10
12,33,10,9
12,33,9,17
12,33,17,25
12,33,25,33
12,34,12,12
12,34,12,11
12,34,11,10
12,34,10,18
12,34,18,26
12,34,26,34
12,35,12,12
12,35,12,11
12,35,11,19
12,35,19,27
12,35,27,35
12,36,12,12
12,36,12,20
12,36,20,28
12,36,28,36
12,37,12,12
12,37,12,13
12,37,13,21
12,37,21,29
12,37,29,37
12,38,12,12
12,38,12,13
12,38,13,14
12,38,14,22
12,38,22,30
12,38,30,38
12,39,12,12
12,39,12,13
12,39,13,14
12,39,14,15
12,39,15,23
12,39,23,31
12,39,31,39
12,40,12,12
12,40,12,11
12,40,11,10
12,40,10,9
12,40,9,8
12,40,8,16
12,40,16,24
12,40,24,32
12,40,32,40
12,41,12,12
12,41,12,11
12,41,11,10
12,41,10,9
12,41,9,17
12,41,17,25
12,41,25,33
12,41,33,41
12,42,12,12
12,42,12,11
12,42,11,10
12,42,10,18
12,42,18,26
12,42,26,34
12,42,34,42
12,43,12,12
12,43,12,11
12,43,11,19
12,43,19,27
12,43,27,35
12,43,35,43
12,44,12,12
12,44,12,20
12,44,20,28
12,44,28,36
12,44,36,44
12,45,12,12
12,45,12,13
12,45,13,21
12,45,21,29
12,45,29,37
12,45,37,45
12,46,12,12
12,46,12,13
12,46,13,14
12,46,14,22
12,46,22,30
12,46,30,38
12,46,38,46
12,47,12,12
12,47,12,13
12,47,13,14
12,47,14,15
12,47,15,23
12,47,23,31
12,47,31,39
12,47,39,47
12,48,12,12
12,48,12,11
12,48,11,10
12,48,10,9
12,48,9,8
12,48,8,16
12,48,16,24
12,48,24,32
12,48,32,40
12,48,40,48
12,49,12,12
12,49,12,11
12,49,11,10
12,49,10,9
12,49,9,17
12,49,17,25
12,49,25,33
12,49,33,41
12,49,41,49
12,50,12,12
12,50,12,11
12,50,11,10
12,50,10,18
12,50,18,26
12,50,26,34
12,50,34,42
12,50,42,50
12,51,12,12
12,51,12,11
12,51,11,19
12,51,19,27
12,51,27,35
12,51,35,43
12,51,43,51
12,52,12,12
12,52,12,20
12,52,20,28
12,52,28,36
12,52,36,44
12,52,44,52
12,53,12,12
12,53,12,13
12,53,13,21
12,53,21,29
12,53,29,37
12,53,37,45
12,53,45,53
12,54,12,12
12,54,12,13
12,54,13,14
12,54,14,22
12,54,22,30
12,54,30,38
12,54,38,46
12,54,46,54
12,55,12,12
12,55,12,13
12,55,13,14
12,55,14,15
12,55,15,23
12,55,23,31
12,55,31,39
12,55,39,47
12,55,47,55
12,56,12,12
12,56,12,11
12,56,11,10
12,56,10,9
12,56,9,8
12,56,8,16
12,56,16,24
12,56,24,32
12,56,32,40
12,56,40,48
12,56,48,56
12,57,12,12
12,57,12,11
12,57,11,10
12,57,10,9
12,57,9,17
12,57,17,25
12,57,25,33
12,57,33,41
12,57,41,49
12,57,49,57
12,58,12,12
12,58,12,11
12,58,11,10
12,58,10,18
12,58,18,26
12,58,26,34
12,58,34,42
12,58,42,50
12,58,50,58
12,59,12,12
12,59,12,11
12,59,11,19
12,59,19,27
12,59,27,35
12,59,35,43
12,59,43,51
12,59,51,59
12,60,12,12
12,60,12,20
12,60,20,28
12,60,28,36
12,60,36,44
12,60,44,52
12,60,52,60
12,61,12,12
12,61,12,13
12,61,13,21
12,61,21,29
12,61,29,37
12,61,37,45
12,61,45,53
12,61,53,61
12,62,12,12
12,62,12,13
12,62,13,14
12,62,14,22
12,62,22,30
12,62,30,38
12,62,38,46
12,62,46,54
12,62,54,62
12,63,12,12
12,63,12,13
12,63,13,14
12,63,14,15
12,63,15,23
12,63,23,31
12,63,31,39
12,63,39,47
12,63,47,55
12,63,55,63
13,0,13,13
13,0,13,12
13,0,12,4
13,0,4,3
13,0,3,2
13,0,2,1
13,0,1,0
13,1,13,13
13,1,13,12
13,1,12,4
13,1,4,3
13,1,3,2
13,1,2,1
13,2,13,13
13,2,13,12
13,2,12,11
13,2,11,3
13,2,3,2
13,3,13,13
13,3,13,5
13,3,5,4
13,3,4,3
13,4,13,13
13,4,13,5
13,4,5,4
13,5,13,13
13,5,13,5
13,6,13,13
13,6,13,5
13,6,5,6
13,7,13,13
13,7,13,5
13,7,5,6
13,7,6,7
13,8,13,13
13,8,13,12
13,8,12,11
13,8,11,10
13,8,10,9
13,8,9,8
13,9,13,13
13,9,13,12
13,9,12,11
13,9,11,10
13,9,10,9
13,10,13,13
13,10,13,12
13,10,12,11
13,10,11,10
13,11,13,13
13,11,13,12
13,11,12,11
13,12,13,13
13,12,13,12
13,14,13,13
13,14,13,14
13,15,13,13
13,15,13,14
13,15,14,15
13,16,13,13
13,16,13,12
13,16,12,11
13,16,11,10
13,16,10,9
13,16,9,8
13,16,8,16
13,17,13,13
13,17,13,12
13,17,12,11
13,17,11,10
13,17,10,9
13,17,9,17
13,18,13,13
13,18,13,12
13,18,12,11
13,18,11,10
13,18,10,18
13,19,13,13
13,19,13,12
13,19,12,11
13,19,11,19
13,20,13,13
13,20,13,12
13,20,12,20
13,21,13,13
13,21,13,21
13,22,13,13
13,22,13,14
13,22,14,22
13,23,13,13
13,23,13,14
13,23,14,15
13,23,15,23
13,24,13,13
13,24,13,12
13,24,12,11
13,24,11,10
13,24,10,9
13,24,9,8
13,24,8,16
13,24,16,24
13,25,13,13
13,25,13,12
13,25,12,11
13,25,11,10
13,25,10,9
13,25,9,17
13,25,17,25
13,26,13,13
13,26,13,12
13,26,12,11
13,26,11,10
13,26,10,18
13,26,18,26
13,27,13,13
13,27,13,12
13,27,12,11
13,27,11,19
13,27,19,27
13,28,13,13
13,28,13,12
13,28,12,20
13,28,20,28
13,29,13,13
13,29,13,21
13,29,21,29
13,30,13,13
13,30,13,14
13,30,14,22
13,30,22,30
13,31,13,13
13,31,13,14
13,31,14,15
13,31,15,23
13,31,23,31
13,32,13,13
13,32,13,12
13,32,12,11
13,32,11,10
13,32,10,9
13,32,9,8
13,32,8,16
13,32,16,24
13,32,24,32
13,33,13,13
13,33,13,12
13,33,12,11
13,33,11,10
13,33,10,9
13,33,9,17
13,33,17,25
13,33,25,33
13,34,13,13
13,34,13,12
13,34,12,11
13,34,11,10
13,34,10,18
13,34,18,26
13,34,26,34
13,35,13,13
13,35,13,12
13,35,12,11
13,35,11,19
13,35,19,27
13,35,27,35
13,36,13,13
13,36,13,12
13,36,12,20
13,36,20,28
13,36,28,36
13,37,13,13
13,37,13,21
13,37,21,29
13,37,29,37
13,38,13,13
13,38,13,14
13,38,14,22
13,38,22,30
13,38,30,38
13,39,13,13
13,39,13,14
13,39,14,15
13,39,15,23
13,39,23,31
13,39,31,39
13,40,13,13
13,40,13,12
13,40,12,11
13,40,11,10
13,40,10,9
13,40,9,8
13,40,8,16
13,40,16,24
13,40,24,32
13,40,32,40
13,41,13,13
13,41,13,12
13,41,12,11
13,41,11,10
13,41,10,9
13,41,9,17
13,41,17,25
13,41,25,33
13,41,33,41
13,42,13,13
13,42,13,12
13,42,12,11
13,42,11,10
13,42,10,18
13,42,18,26
13,42,26,34
13,42,34,42
13,43,13,13
13,43,13,12
13,43,12,11
13,43,11,19
13,43,19,27
13,43,27,35
13,43,35,43
13,44,13,13
13,44,13,12
13,44,12,20
13,44,20,28
13,44,28,36
13,44,36,44
13,45,13,13
13,45,13,21
13,45,21,29
13,45,29,37
13,45,37,45
13,46,13,13
13,46,13,14
13,46,14,22
13,46,22,30
13,46,30,38
13,46,38,46
13,47,13,13
13,47,13,14
13,47,14,15
13,47,15,23
13,47,23,31
13,47,31,39
13,47,39,47
13,48,13,13
13,48,13,12
13,48,12,11
13,48,11,10
13,48,10,9
13,48,9,8
13,48,8,16
13,48,16,24
13,48,24,32
13,48,32,40
13,48,40,48
13,49,13,13
13,49,13,12
13,49,12,11
13,49,11,10
13,49,10,9
13,49,9,17
13,49,17,25
13,49,25,33
13,49,33,41
13,49,41,49
13,50,13,13
13,50,13,12
13,50,12,11
13,50,11,10
13,50,10,18
13,50,18,26
13,50,26,34
13,50,34,42
13,50,42,50
13,51,13,13
13,51,13,12
13,51,12,11
13,51,11,19
13,51,19,27
13,51,27,35
13,51,35,43
13,51,43,51
13,52,13,13
13,52,13,12
13,52,12,20
13,52,20,28
13,52,28,36
13,52,36,44
13,52,44,52
13,53,13,13
13,53,13,21
13,53,21,29
13,53,29,37
13,53,37,45
13,53,45,53
13,54,13,13
13,54,13,14
13,54,14,22
13,54,22,30
13,54,30,38
13,54,38,46
13,54,46,54
13,55,13,13
13,55,13,14
13,55,14,15
13,55,15,23
13,55,23,31
13,55,31,39
13,55,39,47
13,55,47,55
13,56,13,13
13,56,13,12
13,56,12,11
13,56,11,10
13,56,10,9
13,56,9,8
13,56,8,16
13,56,16,24
13,56,24,32
13,56,32,40
13,56,40,48
13,56,48,56
13,57,13,13
13,57,13,12
13,57,12,11
13,57,11,10
13,57,10,9
13,57,9,17
13,57,17,25
13,57,25,33
13,57,33,41
13,57,41,49
13,57,49,57
